stop_name,routes,stop_lon,stop_lat
"Chemin des Princes","A,C1 (A (Rive),C1 (Place des Eaux-Vives))",6.201911131659098,46.23309671354396
"Place des Eaux-Vives","33,A,06,02,25,10,09,C1 (33 (Rive),A (Rive),06 (Vernier-Village),02 (Cressy),25 (Jardin Botanique),10 (Genève-Aéroport-Terminal),09 (Lignon-Tours),C1 (Place des Eaux-Vives))",6.15543771820053,46.20255449569956
"Saint-Genis-Porte de France","NA,68,66 (NA (CERN/Sergy-Centre),68 (Saint-Genis-Jean Monnet/Thoiry-Centre commercial),66 (Ferney-Mairie/Thoiry-Centre commercial))",6.02921462609558,46.24088534837318
"Genève-Champel-Gare/Hôpital","35 (35 (Beau-Séjour))",6.150494623182688,46.1927393472658
"Fontanettes","T (T (Challex-La Halle))",5.982008863647077,46.1808813538812
"Cologny-Croisée","A,C1 (A (Gy-Temple),C1 (CO Bois-Caran))",6.183749370935208,46.21270893137194
"Peney-Dessous","NC,73,70 (NC (Vernier-Village/La Plaine-Gare),73 (Bois-de-Bay/Satigny-Gare),70 (Satigny-Gare))",6.043581313536489,46.20093416849209
"Meyrin-Gare","57,57 (57 (ZIMEYSA-Gare),57 (ZIMEYSA-Gare))",6.075673097661846,46.22077497449674
"La Boverie","73 (73 (Vernier-Village/ZIMEYSA-Gare))",6.02876056162189,46.20803957780719
"Petit-Saconnex","03,22 (03 (Crêts-de-Champel),22 (ZIPLO))",6.12860642815595,46.22290661109664
"Genthod-Pierre-Grise","50,52 (50 (Versoix-Centre sportif),52 (Genthod-le-Haut))",6.14827395689104,46.2611639440041
"Uni-Mail","NC,35 (NC (Vernier-Village/La Plaine-Gare),35 (Beau-Séjour))",6.141074612312949,46.19567487497503
"ZIMEYSA-Gare","56 (56 (Genève-Aéroport-Terminal))",6.065382815700448,46.22157585707517
"Place des Eaux-Vives","25,09 (25 (Thônex-Vallard),09 (Belle-Terre-Place de l'Araire))",6.155815878148349,46.2023535836241
"Bourdigny-Douane","NC,72 (NC (Vernier-Village/La Plaine-Gare),72 (Satigny-Gare))",6.038616817438975,46.22960139904743
"BIT","F,22,08 (F (Gare Cornavin),22 (Jardin Botanique),08 (Veyrier-Douane/Veyrier-Tournettes))",6.134955954183308,46.2304066894156
"Horloge Fleurie","NS (NS (Gare Cornavin))",6.150160069021384,46.20461081304996
"Grand-Lancy-Place du 1er-Août","43 (43 (Vallet/Loëx-Hôpital))",6.118166277454789,46.18247435720906
"Hôtel-de-Ville","36 (36 (Place de Neuve))",6.146615829540049,46.20108722213845
"La Pelotière","50,54,ND (50 (Versoix-Centre sportif),54 (Versoix-Centre sportif),ND (Gland-Gare))",6.164354001493128,46.27439572770739
"Saint-Julien-Gare","N,D (N (Valleiry-Gare),D (Saint-Julien SNCF))",6.085180845495333,46.1428158901287
"Collonge","NS,E_pl,38,E (NS (Gare Cornavin),E_pl (Gare Cornavin),38 (Place Favre),E (Rive))",6.204668388010151,46.25391440393687
"Cottenets","48 (48 (Confignon-Croisée))",6.058805342098954,46.16234194025572
"Chevrens","38 (38 (Place Favre))",6.23913206006648,46.28412329433301
"Champ-des-Filles","42,22,62 (42 (Carouge-Rondeau),22 (Jardin Botanique),62 (Collonges-Marché))",6.109969992287978,46.16755030226239
"Vireloup","52,55 (52 (Genthod-le-Haut),55 (Chavannes-des-Bois))",6.124703624712253,46.26383443466086
"Pont de Sierne","34,08 (34 (Veyrier-Tournettes),08 (Veyrier-Douane/Veyrier-Tournettes))",6.181405459144902,46.17838992636957
"Route d'Annecy","44,NO,62 (44 (Croix-de-Rozon-Douane),NO (Veryrier-Tournettes/Bardonnex),62 (Collonges-Marché))",6.13911600332573,46.15399585663267
"Carre-d'Amont","A (A (Rive))",6.216837693993443,46.23593810087162
"Valavran","53,20 (53 (Vernier-Parfumerie),20 (Place de Neuve))",6.139249793821878,46.25665313109208
"La Plaine-Douane","T (T (La Plaine-Gare))",5.991718821828742,46.17753997241649
"Vernets","11 (11 (Genève-Eaux-Vives-Gare))",6.134418429401483,46.19274776547043
"Tour-Carrée","G,E (G (Veigy-Douane/Veigy-Village),E (Hermance-Village))",6.183232662833802,46.22509475546779
"Genève-Champel-Gare/Hôpital","07 (07 (Lignon-Tours))",6.150660628565292,46.19316556759348
"Aumônes","C3,37,NK (C3 (Jussy-Meurets),37 (Lullier),NK (Jussy-Meurets/Monniaz-Hameau))",6.234910343586048,46.21038128475823
"Rive","G,G,E,E (G (Rive),G (Rive),E (Rive),E (Rive))",6.153896506305801,46.20258191878049
"Collège Sismondi","15,ND (15 (Nations),ND (Gland-Gare))",6.141241649275477,46.22107909327441
"Satigny-Champ Magnin","71 (71 (Hôpital de La Tour))",6.035990929006768,46.21687259467187
"Servette","18,03,NA,14 (18 (Palettes),03 (Crêts-de-Champel),NA (Rive),14 (Bernex-Vailly))",6.130477657957985,46.21326653096675
"Corbillettes","53 (53 (Grand-Saconnex-Place/Valavran))",6.111685199372826,46.22539083260426
"Prevessin-Bretonnière","64 (64 (Ferney-Mairie))",6.074126275224119,46.25131352873068
"Plateau de Pinchat","45 (45 (Troinex-Ville))",6.142409792096054,46.17169785799447
"Gex-Vertes Campagnes","F (F (Gare Cornavin))",6.055136908512604,46.32629135432924
"Mancy","G (G (Rive))",6.202705972257403,46.24289343098698
"Bergère","71 (71 (Hôpital de La Tour))",6.057592753492907,46.22428856328014
"Saint-Julien-Hutins","D (D (Bel-Air))",6.086311024569869,46.14841610048604
"Les Esserts","J,K,14 (J (Avusy-Village),K (Chancy-Douane/Pougny-Gare),14 (Bernex-Vailly))",6.112620590177245,46.1879831663116
"Navigation","01,25 (01 (Hôpital Trois-Chêne),25 (Thônex-Vallard))",6.149458177186087,46.21182055335117
"Avenue de l'Ain","51 (51 (Mervelet))",6.109145179178031,46.20790804112887
"Camping Bois-de-Bay","NC,73 (NC (Vernier-Village/La Plaine-Gare),73 (Bois-de-Bay/Satigny-Gare))",6.064825266106495,46.1999814257925
"La Tuilière (VD)","ND (ND (Gland-Gare))",6.243566129001324,46.39754376657209
"Gradelle","33,A,NP,C1 (33 (Puplinge-Marquis),A (Gy-Temple),NP (Anières-Mairie),C1 (CO Bois-Caran))",6.178796280331389,46.20531740681233
"Bains","19,02,35 (19 (Vernier-Village),02 (Genève-Plage),35 (Sainte-Clotilde))",6.137597014218637,46.19978607052472
"Pré-Polly","NM,47 (NM (Avusy-Village),47 (Confignon-Croisée))",6.067402038033109,46.16181154515089
"Chambésy-Fontaine","20 (20 (Place de Neuve))",6.141598968512402,46.2426522013452
"Rive","25,09 (25 (Thônex-Vallard),09 (Belle-Terre-Place de l'Araire))",6.153432876479481,46.20285964993044
"Ravières","D (D (Saint-Julien SNCF))",6.094023381933522,46.15489188056454
"Sorbier","73,73 (73 (Bois-de-Bay/Satigny-Gare),73 (Bois-de-Bay/Satigny-Gare))",6.06879669648901,46.21661352641072
"Vüy","NO,41 (NO (Veryrier-Tournettes/Bardonnex),41 (Petit-Veyrier))",6.14826005792726,46.1762206559869
"Goulart","01,15,NA (01 (Jardin-Botanique),15 (Nations),NA (CERN/Sergy-Centre))",6.141490236352567,46.20759030690903
"La Loure","C3,NK,39,32 (C3 (Jussy-Meurets),NK (Jussy-Meurets/Monniaz-Hameau),39 (Presinge-Village),32 (Jussy-Meurets/Monniaz-Hameau))",6.261566485965429,46.23505354302986
"Dardagny-Les Tilleuls","NC,75,74 (NC (Vernier-Village/La Plaine-Gare),75 (La Plaine-Gare),74 (La Plaine-Gare))",5.997490836672662,46.19106197280412
"Nations","05 (05 (Thônex-Vallard))",6.138996617717215,46.22180585853891
"Rivolette","45 (45 (Carouge-Tours))",6.144887778487346,46.16801938079076
"Délices","09 (09 (Belle-Terre-Place de l'Araire))",6.131863437180384,46.20521712618272
"Sur-le-Moulin","L (L (Confignon-Croisée))",6.019275126155166,46.14361776821485
"Prévessin-Parc des Anneaux","64,64 (64 (Meyrin-Gravière),64 (Meyrin-Gravière))",6.086668913271985,46.24854876670606
"Maisonnex","18,NA,68 (18 (CERN),NA (CERN/Sergy-Centre),68 (Saint-Genis-Jean Monnet/Thoiry-Centre commercial))",6.059999471042682,46.23221757477141
"Amandolier","11 (11 (Jardin Botanique))",6.167328159346655,46.1994044280446
"Coq-d'Inde","01,09 (01 (Hôpital Trois-Chêne),09 (Belle-Terre-Place de l'Araire))",6.194172383842853,46.20543683766966
"La Chêna","A,NP (A (Gy-Temple),NP (Anières-Mairie))",6.254510615236954,46.24936419129855
"Saint-Genis-Clos des Vignes","66 (66 (Genève-Aéroport-Terminal))",6.018384947511681,46.24182648840174
"Velours","08 (08 (Veyrier-Douane/Veyrier-Tournettes))",6.167312507017872,46.18939568747229
"Route de Corsinge","A,39 (A (Gy-Temple),39 (Presinge-Village))",6.237108626698907,46.24637338893594
"Théâtre","19,02 (19 (Vernier-Village),02 (Genève-Plage))",6.141876973518865,46.20232488429371
"Les Maladières","57,56 (57 (Genève-Aéroport-Terminal),56 (Hôpital de La Tour))",6.059003957765721,46.2232644048275
"Les Quibières","34,08 (34 (Chevrier),08 (Appia/OMS))",6.182117444112599,46.17356588401084
"La Chêna","A,NP (A (Rive),NP (Anières-Mairie))",6.254850487628644,46.24983558144925
"Onex-Marché","A4,19,02,21 (A4 (Fret),19 (Vernier-Village),02 (Genève-Plage),21 (Carouge-Rondeau))",6.103388051346887,46.19201891391449
"Prairie","NC,06,19,10,09 (NC (Vernier-Village/La Plaine-Gare),06 (Vernier-Village),19 (Vernier-Village),10 (Genève-Aéroport-Terminal),09 (Lignon-Tours))",6.135458395790713,46.20849407790298
"Touvière","76,78,77 (76 (La Plaine-Gare),78 (La Plaine-Gare),77 (La Plaine-Gare))",5.997977371034071,46.17513429715766
"Malagnou","C3,C4,C4 (C3 (Jussy-Meurets),C4 (Malagnou),C4 (Malagnou))",6.176342442993238,46.19288985388167
"Ormeaux","07 (07 (Bout-du-Monde))",6.136515988835865,46.20601163738841
"Chambésy-Place","20 (20 (Place de Neuve))",6.143625902639974,46.24185121647183
"Colombières","55 (55 (Bossy))",6.162294657804136,46.27960233674789
"Augustins","35 (35 (Sainte-Clotilde))",6.143141940234461,46.19171525084341
"Les Marbriers","19,02 (19 (Vernier-Village),02 (Genève-Plage))",6.117699685885635,46.1964578987958
"Founex","ND (ND (Gland-Gare))",6.192803023579119,46.33302873899565
"Carouge-Tours","A1,44,45,41 (A1 (Fret),44 (Carouge-Tours),45 (Carouge-Tours),41 (Carouge-Tours))",6.136199343566296,46.18253316693474
"Palettes","NM,42 (NM (Avusy-Village),42 (Carouge-Rondeau))",6.121209714870327,46.17583880574806
"Parc et plage des Eaux-Vives","06,02 (06 (Vernier-Village),02 (Cressy))",6.167789117015003,46.20955528127551
"Port Choiseul","50 (50 (Genève-Aéroport-Terminal))",6.165640747748804,46.29028651738287
"Clos du Môlan","01,09 (01 (Hôpital Trois-Chêne),09 (Belle-Terre-Place de l'Araire))",6.183587921210902,46.20520315202261
"Vernier-Parfumerie","53,53 (53 (Grand-Saconnex-Place/Valavran),53 (Grand-Saconnex-Place/Valavran))",6.077120528086332,46.2058577587503
"Bornes","C3,37,NK (C3 (Jussy-Meurets),37 (Lullier),NK (Jussy-Meurets/Monniaz-Hameau))",6.2449678302693,46.20701183039537
"Pontets","23,NM,42 (23 (Carouge-Tours),NM (Avusy-Village),42 (Carouge-Rondeau))",6.123200089969889,46.17295993169596
"Coq-d'Inde","01,09 (01 (Jardin-Botanique),09 (Lignon-Tours))",6.193417920912367,46.20524999635776
"Eysins-Centre","ND (ND (Gland-Gare))",6.204314050668269,46.3784405800949
"Archamps-Pont de Combe","M (M (Beaumont le Châble))",6.127800360572149,46.1376493055893
"Thônex-Vallard","25,25,05,05 (25 (Thônex-Vallard),25 (Thônex-Vallard),05 (Thônex-Vallard),05 (Thônex-Vallard))",6.200050654349733,46.18912903088673
"Malagny","50 (50 (Genève-Aéroport-Terminal))",6.159274440743511,46.27156392969449
"Falquets","33 (33 (Rive))",6.186446101789412,46.21327669050301
"Bout-du-Monde","11 (11 (Genève-Eaux-Vives-Gare))",6.157046268835025,46.18192506465196
"Préventorium","43,62 (43 (Vallet/Loëx-Hôpital),62 (ZIPLO))",6.13340729708445,46.1728097906672
"Saint-Genis-Hautains","68 (68 (CERN/Blandonnet))",6.026362520792276,46.24416111182691
"Palettes","23,22 (23 (Aéroport-P47),22 (Jardin Botanique))",6.122328250744411,46.17637902359628
"Fourches","01,09 (01 (Jardin-Botanique),09 (Lignon-Tours))",6.191186189324879,46.20448886857933
"Ruth","G,E (G (Veigy-Douane/Veigy-Village),E (Hermance-Village))",6.185673370600288,46.2276479551193
"Neydens-Centre de Loisirs","M (M (Beaumont le Châble))",6.094834555562709,46.12027193722875
"Vermont","05 (05 (Thônex-Vallard))",6.138154427062863,46.21926180922849
"Vernier-Gare/Renfile","57,56,53 (57 (ZIMEYSA-Gare),56 (Hôpital de La Tour),53 (Vernier-Parfumerie))",6.095591062470046,46.2191376691533
"Laconnex-Stand de tir","76,NM,L (76 (Viry-Eglise),NM (Avusy-Village),L (Athenaz-Ecole))",6.037708648976487,46.15863950420786
"Les Tuilleries-Gare","52 (52 (Genthod-le-Haut))",6.146790493526647,46.25031331793661
"Thônex-Mairie","32,C4 (32 (Sous-Moulin),C4 (Malagnou))",6.198286939784234,46.18804407822149
"Chemin des Princes","NS,A,C1 (NS (Hermance-Village),A (Gy-Temple),C1 (CO Bois-Caran))",6.201979930553005,46.23307177802477
"Chemin des Clys","50,54,53,20 (50 (Genève-Aéroport-Terminal),54 (Genève-Aéroport-Terminal),53 (Vernier-Parfumerie),20 (Place de Neuve))",6.130228769327282,46.25036930622622
"Lancy-Hubert","NJ,28,21 (NJ (Chancy-Douane),28 (Genève-Aéroport-Terminal),21 (Onex-Cité))",6.11001977886001,46.19236427599066
"Chemin des Clys","50,54,53,NT,20,ND (50 (Versoix-Centre sportif),54 (Versoix-Centre sportif),53 (Grand-Saconnex-Place/Valavran),NT (Bogis-Bossey),20 (Valavran),ND (Gland-Gare))",6.130240997543861,46.24993137128554
"Tronchet","C3,C4 (C3 (Malagnou),C4 (Malagnou))",6.20562933824527,46.19573113741961
"Bernex-Place","NJ,J,K,47,L,70 (NJ (Rive),J (Stade de Genève),K (Stade de Genève),47 (Confignon-Croisée),L (Confignon-Croisée),70 (Confignon-Croisée))",6.076806376818436,46.17710919052826
"Fontenette","07 (07 (Lignon-Tours))",6.146650406607328,46.18620483111187
"Dr Palluel","N (N (Valleiry-Gare))",6.076944800656583,46.14272062878191
"Genévrière","43 (43 (Vallet/Loëx-Hôpital))",6.109056389069036,46.17984228441067
"Genève-Eaux-Vives-Gare/Bloch","33,A,NP,01,09,C1 (33 (Puplinge-Marquis),A (Gy-Temple),NP (Anières-Mairie),01 (Hôpital Trois-Chêne),09 (Belle-Terre-Place de l'Araire),C1 (CO Bois-Caran))",6.166382769045522,46.20298959885464
"Route de Presinge","C3,86 (C3 (Malagnou),86 (Presinge-Village))",6.247234742685143,46.2267793202009
"Progrès","C8,53,NC,73 (C8 (Bois-Chébé),53 (Vernier-Parfumerie),NC (Vernier-Village/La Plaine-Gare),73 (Bois-de-Bay/Satigny-Gare))",6.075260669290739,46.21046894484923
"La Dame","G (G (Veigy-Douane/Veigy-Village))",6.219824618708147,46.25090116081076
"Presinge-Village","C3,37,NK,86,86 (C3 (Jussy-Meurets),37 (Lullier),NK (Jussy-Meurets/Monniaz-Hameau),86 (Annemasse-Gare Rotonde),86 (Annemasse-Gare Rotonde))",6.253550215590283,46.21907142734537
"Dardagny-Route de Malval","74,74 (74 (Russin-Village),74 (Russin-Village))",5.985117414415146,46.19978978193499
"Anières-Douane","G,38,G_pl (G (Veigy-Douane/Veigy-Village),38 (Hermance-Village/Chens-sur-Léman),G_pl (Veigy-Douane))",6.238282079484072,46.26861975578167
"La Fenêtre","20 (20 (Place de Neuve))",6.138699236843259,46.23000104525923
"Meinier-Tour","A,39 (A (Rive),39 (Pointe à la Bise))",6.231654634160045,46.24585407074384
"Armes","12,18 (12 (Moillesulaz),18 (CERN))",6.140773850811489,46.18699316903546
"Champ-des-Filles","42,22 (42 (Lully-Croisée),22 (ZIPLO))",6.11008890121917,46.1679230612579
"Choully-Nord","NC,72,72 (NC (Vernier-Village/La Plaine-Gare),72 (Satigny-Gare),72 (Satigny-Gare))",6.030403230636899,46.22473661021866
"Gex-Centre","F,NE (F (Ferney-Mairie/Gex-L'Aiglette),NE (Gex-Centre))",6.060523813375247,46.33219028603509
"Confignon-Croisée","NJ,J,K,14 (NJ (Chancy-Douane),J (Avusy-Village),K (Chancy-Douane/Pougny-Gare),14 (Bernex-Vailly))",6.088986426346907,46.17862800836085
"Sézenove-Village","NM,47 (NM (Avusy-Village),47 (Confignon-Croisée))",6.056181808721375,46.1645056180306
"Maison du Terroir","47 (47 (Confignon-Croisée))",6.076114129550392,46.16596190517901
"Meyrin-Mairie","57,NA (57 (ZIMEYSA-Gare),NA (CERN/Sergy-Centre))",6.080487384190282,46.23346041291875
"Champ-Carré","44,62 (44 (Croix-de-Rozon-Douane),62 (Collonges-Marché))",6.139691602845222,46.16522642775495
"Centenaire","42,22 (42 (Carouge-Rondeau),22 (Jardin Botanique))",6.108708283732158,46.16972891465125
"Route de Compois","A,39 (A (Rive),39 (Presinge-Village))",6.242630826197714,46.23758721725338
"Arande","M,N (M (Collonges-Bourg d'en Haut),N (Lycée De Staël))",6.080244177463675,46.1399846438029
"Avenue de l'Ain","NC,23,22 (NC (Vernier-Village/La Plaine-Gare),23 (Carouge-Tours),22 (ZIPLO))",6.109889748803782,46.20598935008582
"Tour-de-Contrôle","57,56,28,A5,23,10 (57 (ZIMEYSA-Gare),56 (Hôpital de La Tour),28 (Les Esserts),A5 (Grand-Hangar),23 (Carouge-Tours),10 (Rive))",6.103955043212899,46.22861084520643
"Athénée","07 (07 (Lignon-Tours))",6.14950651215359,46.19834513799907
"Anières-Chavannes","NS,E_pl,E (NS (Gare Cornavin),E_pl (Gare Cornavin),E (Rive))",6.229068626067118,46.28298036150112
"Chambésy-Ravin","59 (59 (Genève-Aéroport-Terminal))",6.14307571861255,46.24515980662219
"Ecu","51 (51 (CO Renard))",6.10532954466297,46.20981889708633
"Evordes","44,62 (44 (Carouge-Tours),62 (ZIPLO))",6.138772285411752,46.15141205382595
"Armes","NC,11,NM,NO (NC (Vernier-Village/La Plaine-Gare),11 (Jardin Botanique),NM (Avusy-Village),NO (Veryrier-Tournettes/Bardonnex))",6.139901653398002,46.18674967309298
"La Forge","C3,32 (C3 (Malagnou),32 (Sous-Moulin))",6.249906218164344,46.2322041845789
"Savonnière (Hôpital de Bellerive)","NS,E_pl,E (NS (Hermance-Village),E_pl (Hermance-Village),E (Hermance-Village))",6.209646777306822,46.25826836563009
"Tronchet","C3,C4 (C3 (Jussy-Meurets),C4 (Pierre à Bochet))",6.205565570229513,46.19550720231334
"WTC","57,56,28,A5,23,10 (57 (ZIMEYSA-Gare),56 (Hôpital de La Tour),28 (Les Esserts),A5 (Grand-Hangar),23 (Carouge-Tours),10 (Rive))",6.106339490217125,46.22938679918814
"OMS","F,22 (F (Ferney-Mairie/Gex-L'Aiglette),22 (ZIPLO))",6.132561555010545,46.23159370867701
"Cocuaz","38 (38 (Hermance-Village/Chens-sur-Léman))",6.207307833205626,46.21117156404008
"La Mouille","34,41 (34 (Chevrier),41 (Petit-Veyrier))",6.183622136891159,46.16499360287588
"Meinier-Essert","39 (39 (Presinge-Village))",6.223747049116202,46.24475882628402
"Genthod-Bellevue-Gare","52 (52 (Genthod-le-Haut))",6.152949317670386,46.25702493230678
"Grésy","C3,37,NK,86,31 (C3 (Jussy-Meurets),37 (Lullier),NK (Jussy-Meurets/Monniaz-Hameau),86 (Presinge-Village),31 (Puplinge-Marquis))",6.230449476185978,46.20841420762908
"Avully-Bachère","NJ,78,K (NJ (Chancy-Douane),78 (Chancy-Douane),K (Chancy-Douane/Pougny-Gare))",5.992320642479163,46.16459464085479
"Coutance","18,14 (18 (CERN),14 (Meyrin-Gravière))",6.142272466007669,46.20762027410292
"Thoiry-Pôle Emploi","66 (66 (Ferney-Mairie/Thoiry-Centre commercial))",6.011554414193578,46.23776351457089
"Murailles","39 (39 (Pointe à la Bise))",6.245267048597615,46.24211971721745
"Ferney-Château","F,66 (F (Gare Cornavin),66 (Ferney-Mairie/Thoiry-Centre commercial))",6.107116067718279,46.2588417104108
"Carouge-Marché","12,18 (12 (Moillesulaz),18 (CERN))",6.140772382072952,46.18388989665364
"Lancy-Bachet-Gare","23,43,42,46,D (23 (Carouge-Tours),43 (Vallet/Loëx-Hôpital),42 (Carouge-Rondeau),46 (Stade de Genève),D (Bel-Air))",6.128971328248148,46.17388183999445
"Poste","F,NT,20,05 (F (Ferney-Mairie/Gex-L'Aiglette),NT (Bogis-Bossey),20 (Valavran),05 (Genève-Aéroport-Terminal))",6.14134874317243,46.21335543379748
"Printanière","78,77 (78 (La Plaine-Gare),77 (La Plaine-Gare))",6.005571884442857,46.17352330293864
"Manufactures","42 (42 (Lully-Croisée))",6.105534193068088,46.16489512044901
"Le Reposoir","NO,08 (NO (Veryrier-Tournettes/Bardonnex),08 (Veyrier-Douane/Veyrier-Tournettes))",6.177853374478763,46.16923978329785
"Bellins","43,43 (43 (Vallet/Loëx-Hôpital),43 (Vallet/Loëx-Hôpital))",6.129058595207593,46.16380138025114
"Vollandes","NS,06,02 (NS (Hermance-Village),06 (Genève-Plage),02 (Genève-Plage))",6.16013299626276,46.20505594690241
"Lully-Village","47 (47 (Confignon-Croisée))",6.07229125548215,46.16394467855682
"Via Monnet","57,73 (57 (ZIMEYSA-Gare),73 (Vernier-Village/ZIMEYSA-Gare))",6.082475375051508,46.21705277040682
"Fossard","34 (34 (Veyrier-Tournettes))",6.19153110200745,46.18460828642464
"Crêts de la Capite","38 (38 (Hermance-Village/Chens-sur-Léman))",6.207857546223528,46.2356239429033
"Moulières","73 (73 (Bois-de-Bay/Satigny-Gare))",6.061681411520632,46.21686386753027
"Marsillon","41 (41 (Carouge-Tours))",6.155092302565668,46.16770239482174
"Conches","08 (08 (Veyrier-Douane/Veyrier-Tournettes))",6.174393857961922,46.18416258210249
"Sionnet","C3,32 (C3 (Malagnou),32 (Sous-Moulin))",6.250566616584422,46.23342568366356
"Ornex-Prénépla","F (F (Gare Cornavin))",6.09881649966663,46.26913011193657
"Gare Cornavin","03,NE (03 (Gardiol),NE (Gex-Centre))",6.142299280927285,46.20939577808829
"Saint-Genis-Lion","NA,68 (NA (CERN/Sergy-Centre),68 (Saint-Genis-Jean Monnet/Thoiry-Centre commercial))",6.025756803341793,46.24225451385082
"Parc Stagni","34 (34 (Chevrier))",6.186740722690427,46.19575516931793
"Machefer","55 (55 (Bossy))",6.141153905491257,46.27277695129465
"Pallanterie","39 (39 (Pointe à la Bise))",6.215521169728462,46.24652567578601
"Crête","33 (33 (Rive))",6.210611561949117,46.21779901443028
"Chancy-Raclerets","NJ,78,K (NJ (Chancy-Douane),78 (Chancy-Douane),K (Chancy-Douane/Pougny-Gare))",5.972476075765079,46.14966756295887
"Veyrier-Ecole","34,41 (34 (Chevrier),41 (Petit-Veyrier))",6.182603292156207,46.167092661476
"Athénée","03,NO,05 (03 (Crêts-de-Champel),NO (Veryrier-Tournettes/Bardonnex),05 (Thônex-Vallard))",6.148684194923225,46.19820291801498
"Merlinge","A (A (Rive))",6.247458404485742,46.24866024753404
"Croix d'Ambilly","17 (17 (Annemasse-Parc Montessuit))",6.223446711833327,46.19251636408195
"Compesières","46,C6 (46 (Bardonnex),C6 (Bardonnex))",6.122299776293422,46.15154210559861
"Charmilles","NC,06,19,10 (NC (Cirque),06 (Genève-Plage),19 (Onex-Cité),10 (Rive))",6.128171689494803,46.20832310563671
"Route de Saint-Maurice","NS,E_pl,E (NS (Hermance-Village),E_pl (Hermance-Village),E (Hermance-Village))",6.20791827622315,46.25683876480716
"Sionnet","39 (39 (Pointe à la Bise))",6.248574285658354,46.23487515427143
"Avully-Village","77 (77 (La Plaine-Gare))",6.001285366614014,46.1698070899193
"Balexert","18,14 (18 (Palettes),14 (Bernex-Vailly))",6.111091556603308,46.21824067302673
"Satigny-Centre sportif","NC,70 (NC (Vernier-Village/La Plaine-Gare),70 (Satigny-Gare))",6.035665146195679,46.21006381401191
"Grange-Collomb","44,45 (44 (Croix-de-Rozon-Douane),45 (Troinex-Ville))",6.138093617019496,46.17564465185836
"Evordes","44,NO,62 (44 (Croix-de-Rozon-Douane),NO (Veryrier-Tournettes/Bardonnex),62 (Collonges-Marché))",6.138108061817926,46.15012593290781
"Place Verte","41 (41 (Petit-Veyrier))",6.156771693911294,46.16976056270034
"Maisons-Neuves","38,G_pl (38 (Place Favre),G_pl (Gare Cornavin))",6.230842229004255,46.26190872021202
"Camping Bois-de-Bay","73 (73 (Vernier-Village/ZIMEYSA-Gare))",6.064891165083763,46.1999372433252
"Port Choiseul","50,ND (50 (Versoix-Centre sportif),ND (Gland-Gare))",6.165869048259893,46.28993807287739
"Puplinge-Brolliets","32 (32 (Sous-Moulin))",6.233525750714498,46.21451680470066
"Miremont","03,A6 (03 (Gardiol),A6 (Fret))",6.155950436540213,46.18912312621733
"Môle","A2,15 (A2 (Fret),15 (Palettes))",6.145334851291425,46.21310676486104
"Chêne-Bourg-Gare-Tour","37 (37 (Lullier))",6.200199432018248,46.19738084420632
"Pré-Fleuri","42,22,62 (42 (Lully-Croisée),22 (ZIPLO),62 (ZIPLO))",6.107301325261225,46.16633649769616
"Burgy","43 (43 (Vallet/Loëx-Hôpital))",6.113328635964533,46.18062514954585
"Saint-Genis-Jean Monnet","68 (68 (CERN/Blandonnet))",6.023121831305938,46.2448892301483
"Taverney","53 (53 (Vernier-Parfumerie))",6.117406578232822,46.23072334552975
"Soral-Village","76,NM,L (76 (Viry-Eglise),NM (Avusy-Village),L (Athenaz-Ecole))",6.043322885892414,46.14417897346622
"Champ-des-Filles","62 (62 (ZIPLO))",6.109471209491049,46.16738792440802
"Grottes","08 (08 (Veyrier-Douane/Veyrier-Tournettes))",6.138785593131823,46.21189334771535
"Turaines","A,NP (A (Gy-Temple),NP (Anières-Mairie))",6.260080065217745,46.25147369590165
"Colovrex","50,53,52,20 (50 (Genève-Aéroport-Terminal),53 (Vernier-Parfumerie),52 (Bossy/Bois-Chatton),20 (Place de Neuve))",6.133939698692064,46.25619031775518
"Vollandes","06,G,E,02 (06 (Vernier-Village),G (Rive),E (Rive),02 (Cressy))",6.160333808436282,46.20531388071753
"Grésy","C3,37,86,31 (C3 (Malagnou),37 (Sous-Moulin),86 (Annemasse-Gare Rotonde),31 (Sous-Moulin))",6.230235794206837,46.20822507008519
"Valais","F,20 (F (Ferney-Mairie/Gex-L'Aiglette),20 (Valavran))",6.141343430230476,46.21675049168766
"Genève-Champel-Gare","03,A6,35 (03 (Gardiol),A6 (Fret),35 (Sainte-Clotilde))",6.153263134137949,46.19222676203345
"Pré-Fleuri","42,22,62 (42 (Carouge-Rondeau),22 (Jardin Botanique),62 (Collonges-Marché))",6.107547825215324,46.16637813885257
"Genève-Aéroport-Terminal","A1,50,59,A3,54,A2,28,A4,23,A6,66 (A1 (Fret),50 (Versoix-Centre sportif),59 (Plage du Vengeron),A3 (Fret),54 (Versoix-Centre sportif),A2 (Fret),28 (Les Esserts),A4 (Fret),23 (Aéroport-P47),A6 (Fret),66 (Ferney-Mairie/Thoiry-Centre comm)",6.109558672885142,46.23100393416612
"Gex-Centre","F (F (Gare Cornavin))",6.060267059332375,46.33227991465066
