stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,routes
8592998,"Voirets",46.17416056360779,6.114500284954723,,,"42,22 (42 (Lully-Croisée),22 (ZIPLO))"
8592708,"Chêne-Bourg-Gare-Place",46.19713325962032,6.194400173032943,,,"37,38,31 (37 (Lullier),38 (Hermance-Village/Chens-sur-Léman),31 (Puplinge-Marquis))"
1401638,"Saint-Julien-Lathoy hameau",46.14146191113297,6.104498767686991,,,"M (M (Beaumont le Châble))"
8593133,"Les Bougeries",46.21876491894521,6.214888902786916,,,"33,NP,34 (33 (Puplinge-Marquis),NP (Anières-Mairie),34 (Chevrier))"
8592953,"Tunnel Routier",46.24400918570518,6.123425523866391,,,"F,NE (F (Ferney-Mairie/Gex-L'Aiglette),NE (Gex-Centre))"
8508130,"Bernex-Luchepelet",46.17790096199629,6.072969575806662,,,"J,K,70 (J (Avusy-Village),K (Chancy-Douane/Pougny-Gare),70 (Satigny-Gare))"
8592902,"Perle du Lac",46.22056109483285,6.150020855770298,,,"01,25 (01 (Jardin-Botanique),25 (Jardin Botanique))"
8592949,"P+R P47",46.23984185326685,6.123207644646818,,,"F (F (Gare Cornavin))"
8592973,"Laconnex-Stand de tir",46.15883788597181,6.037912774172322,,,"76,L (76 (La Plaine-Gare),L (Confignon-Croisée))"
1401755,"Gex-Georges Charpak",46.33508083245251,6.065816885236171,,,"F (F (Gare Cornavin))"
8587038,"Cartigny-Village",46.17290527089237,6.02002019427565,,,"NJ,J (NJ (Chancy-Douane),J (Avusy-Village))"
8587051,"Confignon-Mairie",46.17327499088329,6.08447710254559,,,"48 (48 (Confignon-Croisée))"
8587094,"Vandoeuvres-Village",46.22131166533393,6.203084137624156,,,"33,NP,38 (33 (Puplinge-Marquis),NP (Anières-Mairie),38 (Place Favre))"
8592915,"Uni-Mail",46.19521230699888,6.140908692482156,,,"A1,A6,35 (A1 (Fret),A6 (Fret),35 (Sainte-Clotilde))"
1401649,"Challex-La Halle",46.18248032055015,5.97373079125524,,,"T,T (T (La Plaine-Gare),T (La Plaine-Gare))"
8594946,"Mategnin",46.2401273984129,6.087068602063703,,,"64 (64 (Meyrin-Gravière))"
8592885,"Place de Neuve",46.2010707982695,6.14372520573561,,,"20,20 (20 (Place de Neuve),20 (Place de Neuve))"
8587080,"Onex-Salle communale",46.18351005862553,6.09879205371112,,,"02 (02 (Cressy))"
8593146,"Bouleaux",46.21006374040998,6.07402470948859,,,"C8,53,73 (C8 (CO Renard),53 (Grand-Saconnex-Place/Valavran),73 (Vernier-Village/ZIMEYSA-Gare))"
8593045,"Certoux",46.15596359353112,6.081612690601783,,,"42 (42 (Carouge-Rondeau))"
8593077,"Pregny-Mairie",46.23743452826205,6.141303709866703,,,"20,ND (20 (Valavran),ND (Gland-Gare))"
8595036,"Manufactures",46.1647602670202,6.10577464973199,,,"42 (42 (Carouge-Rondeau))"
8592629,"Printanière",46.17344297348816,6.005514060942109,,,"78,77 (78 (Chancy-Douane),77 (Sézegnin-Mairie d'Avusy))"
8593159,"Grand-Champ",46.20284148794482,6.101230697259756,,,"51,NC,28,A4,07 (51 (Mervelet),NC (Vernier-Village/La Plaine-Gare),28 (Genève-Aéroport-Terminal),A4 (Fret),07 (Lignon-Tours))"
8593032,"Onex-Bois Carrien",46.19111194509134,6.100122388192008,,,"19,21 (19 (Onex-Cité),21 (Onex-Cité))"
8593194,"Chemin Vert",46.17349640357548,6.140697670301393,,,"45 (45 (Troinex-Ville))"
8593196,"Combettes",46.16991106332791,6.143702544280016,,,"45 (45 (Carouge-Tours))"
8592688,"Les Bouveries",46.15135928908276,5.97526560951705,,,"NJ,78,K (NJ (Chancy-Douane),78 (Chancy-Douane),K (Chancy-Douane/Pougny-Gare))"
8592738,"Repentance",46.25523866995409,6.223338228963195,,,"G,38 (G (Rive),38 (Place Favre))"
8587050,"Compesières",46.15071734067591,6.121967794290245,,,"NO (NO (Veryrier-Tournettes/Bardonnex))"
8503419,"Le Roulave",46.20133626607137,5.981049564485316,,,"74 (74 (La Plaine-Gare))"
1401788,"Saint-Genis-Champ-Fusy",46.24636306455263,6.028029451892771,,,"68 (68 (CERN/Blandonnet))"
8592948,"Massettes",46.22356681821864,6.11379901719234,,,"53 (53 (Grand-Saconnex-Place/Valavran))"
8587046,"Chemin des Fours",46.21752815497325,6.18341416303915,,,"NS,A,C1 (NS (Hermance-Village),A (Gy-Temple),C1 (CO Bois-Caran))"
8592992,"Pontets",46.1732727754382,6.123191429912184,,,"23,NM,42 (23 (Aéroport-P47),NM (Avusy-Village),42 (Lully-Croisée))"
8595037,"Pré-Jardinier",46.16277686280449,6.126588554368946,,,"C6 (C6 (Grange-Collomb))"
8593169,"Vernier-Gare/Renfile",46.21920298308249,6.095918668363273,,,"A1,57,56,53,A4,23,A6 (A1 (Fret),57 (Genève-Aéroport-Terminal),56 (Genève-Aéroport-Terminal),53 (Grand-Saconnex-Place/Valavran),A4 (Fret),23 (Aéroport-P47),A6 (Fret))"
8592971,"Chemin de la Douane",46.161497483654,6.044209991939717,,,"L (L (Confignon-Croisée))"
8593094,"Chemin du Paradis",46.2133006529663,6.023047495802697,,,"NC,72 (NC (Vernier-Village/La Plaine-Gare),72 (Satigny-Gare))"
8507422,"Les Mévaux",46.22992084388164,6.265552761391821,,,"39 (39 (Presinge-Village))"
8592660,"Bernex-P+R",46.1794812585362,6.081522551622901,,,"14 (14 (Bernex-Vailly))"
8593152,"Châtelaine",46.2111368593953,6.112626518736923,,,"51,NC,06,19,22 (51 (Mervelet),NC (Cirque),06 (Genève-Plage),19 (Onex-Cité),22 (Jardin Botanique))"
8587070,"Croix-de-Rozon-Douane",46.14429584135321,6.137480071810599,,,"44,M,M,62 (44 (Croix-de-Rozon-Douane),M (Beaumont le Châble),M (Beaumont le Châble),62 (Collonges-Marché))"
8595364,"Croix d'Ambilly",46.19241787481586,6.222904794278334,,,"17 (17 (Lancy-Pont-Rouge-Gare))"
8503080,"Genthod-Rennex",46.26760321808769,6.149981742640455,,,"52 (52 (Bossy/Bois-Chatton))"
8587903,"Loëx-Hôpital",46.19880263259555,6.085804535023695,,,"43,43 (43 (Vallet/Loëx-Hôpital),43 (Vallet/Loëx-Hôpital))"
8588310,"Sous-Moulin",46.19010126839265,6.191816465885339,,,"37,37,32,32,31,31 (37 (Lullier),37 (Lullier),32 (Sous-Moulin),32 (Sous-Moulin),31 (Puplinge-Marquis),31 (Puplinge-Marquis))"
8593083,"Cornière",46.20833205062721,6.240499086298907,,,"C3,37,NK (C3 (Jussy-Meurets),37 (Lullier),NK (Jussy-Meurets/Monniaz-Hameau))"
8593060,"La Chapelle",46.17057817980457,6.135519843162711,,,"43,C6 (43 (Bellins),C6 (Bardonnex))"
8593050,"Arare",46.16541477225,6.111493369321636,,,"D (D (Bel-Air))"
8593063,"Nant-Malet",46.1657472280323,6.122866605019212,,,"46 (46 (Stade de Genève))"
8595015,"Battelle",46.1789322135507,6.139362898252972,,,"41 (41 (Carouge-Tours))"
8508290,"Nant-de-Crève-Coeur",46.27466021930073,6.160951580370062,,,"54 (54 (Versoix-Centre sportif))"
8592832,"Grand-Pré",46.21624762797619,6.130271403469509,,,"03,NE (03 (Gardiol),NE (Gex-Centre))"
